v_1;v_2;v_3;v_4;v_5;v_6;v_7;v_8;v_9;v_10;v_11;v_12;target
281.162;0.86773;-0.68996;-132.472;0.25774;0.69657;162.923;0.29698;-0.60967;-167.307;-160.755;0.21798;21.122.564.710.838.100
0.00264;-0.46547;134.244;0.74506;-0.26985;124.072;10.067;-11.723;-0.15067;0.36697;-0.22405;0.58924;21.150.475.265.477.100
-0.24422;-14.403;0.9674;-0.61736;0.88016;162.705;-0.59647;120.179;109.136;198.977;0.95794;-202.634;21.165.385.668.099.000
115.884;0.54998;0.25813;-0.28945;129.168;-0.52797;-0.28527;-0.35513;0.14148;-14.645;0.28906;118.095;21.191.582.728.467.500
0.94691;191.972;0.59385;139.932;0.22602;0.30598;0.54988;0.33698;-0.39211;157.789;180.605;-0.28057;21.229.918.848.776.500
0.16622;-113.937;0.81223;154.039;11.304;106.277;149.605;-102.763;0.5913;120.928;0.65358;-0.41999;21.291.024.406.908.300
16.221;126.678;147.282;11.465;-0.20992;0.19852;0.63864;0.92826;-111.592;-0.65158;-0.10055;0.62501;21.306.303.014.781.600
0.7901;202.675;0.30328;0.05987;-0.53468;0.12584;0.20293;-0.77247;-0.09707;-168.991;-214.917;-0.85525;21.325.683.558.782.500
0.34261;123.963;12.843;127.589;113.281;0.50714;-0.04417;0.51791;-0.79723;158.219;0.50605;-0.38842;21.356.357.575.718.100
10.292;-153.585;213.504;0.50975;0.82345;105.877;0.07768;0.97891;-0.50606;-12.805;127.773;0.26869;21.416.221.974.827.200
125.187;129.636;-118.448;19.275;-0.43875;0.99314;-126.457;-0.58263;0.28025;0.72932;134.712;0.32423;21.425.724.465.424.500
0.18937;-100.386;0.34178;0.6692;-0.49019;0.88427;-0.44394;-0.74855;0.5607;0.6028;0.5384;0.94069;21.471.025.036.295.000
112.899;0.52681;0.48283;-0.70613;158.345;-130.956;0.06729;0.41645;0.65002;0.22299;113.267;0.01469;21.489.933.098.769.700
-0.36708;-0.66512;0.96916;266.778;0.926;-0.18703;133.635;125.832;-0.98905;0.68275;128.838;-0.25211;21.506.620.741.997.400
0.71198;196.196;-137.911;0.83441;-112.431;0.70018;-0.11199;-180.988;-0.18984;140.199;-0.50625;-0.61053;21.536.729.073.364.300
0.16141;0.7898;-112.082;-0.42009;0.29136;-102.862;0.57104;11.202;11.837;0.31723;0.79507;-0.57086;21.542.332.294.762.200
0.73296;-135.309;0.06226;-0.54421;214.528;-0.49244;0.89572;-0.19472;-0.98308;0.13657;-130.826;0.1762;21.617.094.580.961.600
164.723;0.68339;130.723;-0.81263;111.373;187.475;116.246;-0.31186;161.112;-158.933;0.77213;0.73987;21.682.373.770.784.600
-0.14883;132.577;139.012;0.61066;225.146;-0.3919;180.178;-0.99489;-0.84293;-0.8762;-0.01772;190.101;21.687.790.808.678.300
-0.19838;-0.97921;-127.938;123.306;198.457;0.71477;0.30961;132.579;225.705;148.982;-136.988;-21.161;21.704.826.960.357.300
211.792;-0.62028;-0.82442;-0.47763;0.41614;202.861;0.30114;-0.99556;-0.25041;0.98678;0.01683;-0.72217;21.849.845.724.006.300
-0.60159;0.51845;128.913;-0.50558;11.134;0.14863;0.18341;-0.38233;0.64246;-0.12974;228.099;0.05981;21.857.207.341.740.500
0.96712;-0.65443;-119.098;-0.37497;176.749;0.77136;258.179;-0.65219;0.88288;206.491;-0.98431;-0.04241;21.957.782.823.434.300
0.66804;-0.07883;-0.65096;-0.09858;-0.42986;0.37626;-0.59698;0.73738;0.1527;-160.395;-0.28886;0.12465;21.976.625.734.389.600
216.791;-0.37607;-0.70429;0.30323;-0.14542;0.77189;-0.80265;189.244;0.47349;-0.51134;-0.38305;-0.03293;22.000.421.575.374.600
15.508;-0.96157;0.85876;-0.18106;0.99855;115.821;0.37322;-0.42887;-0.89932;-114.848;-143.468;-0.43688;22.014.813.214.556.100
-0.56925;-120.718;-10.577;153.135;208.564;0.13923;119.659;160.618;-0.88101;-0.41036;0.60826;-0.49776;22.107.544.293.436.200
0.48267;0.53312;10.761;0.4654;162.157;0.74986;-112.493;0.45632;-0.44323;-0.38284;0.61487;-144.257;22.117.299.466.490.700
0.91868;0.71357;0.38339;0.7597;0.93861;-0.91458;137.994;0.06762;0.59902;103.962;0.28013;-0.74304;22.127.108.829.312.900
0.09886;0.45182;-0.57699;213.049;0.81205;-112.888;-0.25941;-134.381;0.88836;118.432;167.666;-134.732;22.191.852.601.270.400
-0.56832;-0.33419;0.1007;-0.00707;0.72014;-104.796;0.8488;241.489;0.12535;0.33516;-0.42876;1.575;22.213.939.472.167.000
101.906;0.14019;-0.30076;0.13131;141.284;141.898;0.54527;0.66013;0.40287;-140.489;-123.708;-238.723;22.318.311.940.795.700
-0.48753;0.45281;140.786;0.46006;0.47041;-0.44997;-0.9266;-107.592;-0.14377;-0.25768;0.31292;0.03131;22.365.550.343.874.100
0.13902;-0.65062;122.992;206.133;0.97055;-136.346;-14.735;182.526;0.38219;-168.863;0.04135;0.17118;22.374.446.739.535.700
189.612;-0.09139;0.959;110.265;-0.5122;-0.04102;-127.394;-153.539;0.25432;-0.70146;160.588;-0.03067;22.392.917.182.050.900
124.281;-0.60045;16.053;0.39198;0.91681;-0.44915;-0.07754;0.96397;-132.986;-0.10134;-0.45128;0.66284;22.412.037.410.036.500
-0.12853;-0.42428;0.88013;0.23394;0.21355;214.272;185.254;0.52035;-220.836;-121.988;0.31834;-0.32076;22.441.546.909.894.400
131.749;-104.525;0.46089;107.789;0.23793;0.22216;-0.12655;0.34846;-151.046;112.894;0.97464;-0.26191;22.482.084.404.358.400
0.26305;-0.24828;0.8281;0.848;15.615;-0.66644;0.63478;-0.36266;183.375;-0.09301;169.067;-193.055;22.506.114.527.181.700
-0.72727;-0.6794;0.03096;-0.22953;132.573;127.509;-0.17136;170.621;-0.47003;-0.3437;-0.8067;-0.96305;22.506.143.549.781.300
179.696;-0.55077;0.10017;-101.772;120.958;-0.889;-160.959;0.817;-0.21679;0.78168;0.4253;-0.35464;22.530.458.289.463.300
-0.29396;-0.04596;150.236;0.48562;0.38127;-133.493;-0.82129;-0.2333;180.738;-0.46175;-154.337;240.528;22.552.866.158.369.200
220.289;-0.14898;0.74493;-0.81647;0.65136;0.00302;0.14295;116.907;177.609;-0.48789;-0.09404;0.65837;22.580.920.487.882.500
0.83836;-0.80985;104.876;130.128;0.74986;147.916;139.681;12.687;110.861;0.42904;-0.23264;0.19148;22.614.025.342.817.900
168.041;-151.727;101.936;126.677;-0.22864;-0.36634;0.91572;215.928;0.88923;0.61825;0.11332;0.58136;22.620.551.469.938.200
302.224;0.07719;0.25246;-116.154;-0.12147;0.9725;0.90795;0.6007;-0.2236;-0.35765;0.83838;-0.7776;22.672.854.955.612.500
0.81259;106.547;-109.536;-205.261;3.161;-0.36187;-0.73222;-126.774;0.36987;-0.53756;-0.29707;-0.84603;22.735.814.228.341.600
0.09627;-138.306;0.60035;110.162;175.543;-116.438;109.567;0.60178;0.20626;129.711;0.3215;0.84751;23.075.871.199.839.000
146.128;-0.45183;-0.95675;-0.12586;10.461;0.89896;-0.55173;-0.74375;0.75436;134.212;0.30981;-0.01506;23.117.509.222.140.300
-0.55587;-0.06262;-0.84151;15.537;224.111;-14.987;0.51142;-130.313;123.718;-137.021;-0.06005;200.271;23.233.057.987.438.700
-123.046;-181.678;11.801;-0.24361;186.506;0.26002;0.9813;0.7214;0.23358;-0.41884;-0.04583;131.513;23.310.513.141.472.400
111.312;121.449;0.52398;0.39913;1.147;127.075;-112.725;107.398;-151.689;0.99144;-0.2178;-0.39804;23.333.275.274.677.500
0.87584;0.17161;-0.28207;0.14481;156.882;-153.163;134.533;-0.89275;-164.493;109.921;0.18656;-0.42229;23.344.324.023.940.100
114.194;-0.64253;273.017;-0.74628;-0.52935;-0.08937;-0.5433;-0.54718;0.73204;-0.35827;0.00204;-0.36997;23.344.705.942.427.200
115.236;-0.55635;0.74508;-0.97193;200.498;0.80471;0.94128;-0.72871;-0.46507;0.09712;0.60895;-0.37675;23.368.933.774.738.100
0.84848;-107.285;-0.6093;0.49229;126.171;104.779;-0.6358;111.779;-0.25175;-178.227;141.738;-0.71382;23.389.040.850.167.000
228.994;0.00699;-0.34599;-0.65691;0.3251;170.176;0.27646;-0.1413;-0.20469;-0.86983;245.948;-0.90218;23.446.526.524.495.800
131.392;-131.268;-0.03844;0.73998;0.60511;0.66917;0.13428;132.526;122.242;-11.552;0.82009;0.12171;23.450.575.048.081.300
160.661;-0.63104;0.80558;122.965;-0.08803;0.02599;-0.45634;-0.49318;-0.27856;-100.503;103.882;0.38477;23.527.829.323.737.700
21.097;0.31098;-0.08378;-0.21916;0.53621;0.20802;-0.27132;-0.77837;0.10148;-114.917;-109.103;-0.07726;23.617.570.024.016.600
106.093;0.50315;0.87272;0.42927;122.888;-214.599;-0.42366;0.75445;-0.27297;0.13271;-0.17909;-27.019;23.716.680.114.814.400
0.62893;0.55153;-0.82137;0.69217;151.841;-124.364;-0.51702;-0.54575;-155.827;0.59606;0.12201;-0.4109;23.720.738.553.312.900
0.55849;0.45315;-0.75322;237.292;0.62667;-0.06913;0.42265;-117.732;-0.17939;116.034;-24.171;0.61648;23.753.341.185.319.500
0.99235;-0.47238;0.40138;225.263;-0.06994;-103.357;-0.74549;0.5688;-0.35821;-0.61645;100.759;175.257;23.758.975.779.203.000
2.236;-0.72645;0.14088;-0.86029;0.63908;-0.19286;116.018;204.087;-0.21313;0.48091;159.009;-0.49712;23.760.496.086.589.000
134.934;-0.70449;123.255;20.537;-0.15842;-0.07741;0.12424;0.53803;0.03348;-305.639;-101.732;-154.881;23.896.602.160.856.800
-0.54025;-0.41633;0.52688;-0.54862;124.062;-0.0732;-0.46342;-0.43798;0.36225;0.28215;0.53217;-0.57385;23.913.147.314.274.100
213.326;-0.1021;141.149;-143.665;131.626;0.49086;-137.145;-23.606;-168.175;-0.67544;0.18829;-0.33485;24.095.981.257.119.600
128.304;177.901;102.678;0.7707;0.76276;-171.152;0.13623;0.97214;0.4083;-0.48025;0.03889;146.617;24.140.370.082.124.400
250.296;-0.55443;-184.529;0.56317;-0.5331;-11.818;-0.19822;0.12572;-0.50327;0.64157;0.43101;0.13285;24.143.050.005.395.100
258.833;-0.59755;-0.54307;-111.663;0.52603;0.15931;0.44864;-0.1214;121.067;-0.30016;0.82192;198.084;24.206.746.801.300.200
119.684;0.31347;-0.7041;0.24839;131.519;0.37761;-0.57373;-0.52574;-0.48966;0.69836;-0.82984;0.36161;24.241.311.472.685.200
0.63129;138.812;-152.978;22.841;0.28497;-128.449;0.14529;-0.85277;0.01028;0.41607;223.416;-123.727;24.274.971.959.284.700
-0.52775;0.35472;-0.67013;248.654;179.989;-13.404;-0.03291;-0.38663;184.626;-0.26608;-16.136;143.448;24.277.446.239.014.700
16.093;-12.374;165.575;194.413;-0.46684;140.462;-239.237;-0.5569;-145.071;0.24761;0.65937;0.83736;24.372.400.209.506.300
22.701;-0.11155;-0.06636;-14.943;129.581;-106.123;0.11593;0.66767;0.03286;-0.77194;-0.50187;0.94263;24.430.700.143.677.600
-102.395;-0.36371;0.89926;1.076;0.67356;0.02116;-0.55706;-0.76411;0.56643;-0.07456;0.40969;-150.614;24.454.548.633.337.700
133.844;0.18563;0.41791;0.69143;0.87776;0.0707;132.599;-0.55042;-0.89873;0.39412;-0.99593;-0.58038;24.455.981.396.874.800
0.30684;130.406;0.97563;149.972;141.535;0.77005;11.762;0.84089;123.911;-126.994;0.18716;-0.30978;24.562.695.085.654.100
-0.08137;0.17991;0.12977;34.067;0.55404;0.34498;-0.02677;138.556;-0.19777;0.33965;-0.16657;-0.51677;24.611.386.049.861.300
0.67774;-121.008;0.54919;0.04643;-0.45465;10.775;-0.46671;0.89133;0.01691;0.91015;-0.9744;-0.50572;24.654.284.243.811.100
139.331;0.31622;0.52987;0.67218;0.83348;-155.422;-0.71771;134.936;-0.06439;-179.206;-0.785;184.375;24.668.630.803.394.800
0.87941;-103.448;0.68104;0.7836;115.437;-0.70223;0.05836;-175.788;-170.773;-0.12758;159.372;108.039;24.681.534.267.070.300
0.83162;0.20163;-15.155;0.32801;164.717;-10.444;-0.4827;0.26743;-0.15722;0.5778;0.18583;-191.185;24.691.157.686.202.100
112.737;0.03581;0.76401;0.01356;149.557;-0.4101;-116.021;0.14629;296.098;0.17901;0.60036;106.861;24.718.043.490.958.900
27.749;0.55955;-0.3817;-0.01007;-0.45582;-158.364;0.39827;0.17029;-0.84025;143.407;143.963;-0.33036;24.752.322.956.238.700
0.78037;-191.385;-0.18762;10.868;131.345;142.878;-0.72736;-0.55167;216.089;-0.7622;-143.543;-0.62673;24.757.152.731.552.900
-0.33342;-0.28652;0.32531;144.557;-0.20971;-160.177;0.38504;183.617;0.22814;0.25898;-167.673;0.00797;24.808.729.672.909.900
116.649;-0.10192;-309.483;-0.94834;-0.34438;0.18;0.5576;-136.283;109.202;-0.1265;-0.62676;186.089;24.874.675.698.201.700
166.424;-22.142;0.03156;0.10807;0.78688;-0.62815;-0.45939;0.07828;-12.093;-18.106;110.523;0.46873;24.884.567.362.856.400
136.256;-0.35704;-0.58859;14.603;0.27444;-118.628;0.73005;-0.51286;0.40888;-0.02453;0.10972;102.041;24.960.141.849.023.100
194.139;-0.17345;-0.27478;1.109;-0.16822;0.11481;138.814;-1.227;100.263;-0.83319;0.37739;0.08137;24.974.076.901.431.400
0.84818;0.69519;238.173;170.697;0.7381;-0.94926;-0.31508;0.81105;-0.52949;102.843;-0.38587;-0.44728;24.987.471.363.084.300
0.92138;-0.0959;0.84017;0.56087;142.777;-0.49853;149.043;187.529;-0.95976;-0.66188;0.10781;13.278;25.048.702.106.204.800
0.54555;0.07913;-0.61136;0.15946;222.128;-0.37485;0.66331;-0.83431;0.79634;117.932;-0.78012;-0.00668;25.069.944.810.439.200
0.70602;0.34226;-0.0752;115.253;122.014;107.813;-0.81287;-0.07566;0.60516;-0.32386;0.65856;-184.513;25.089.979.909.845.900
107.461;-109.844;-0.40302;-0.68352;-0.4859;-107.327;0.07629;-0.14342;-377.081;0.16888;0.15672;-0.03594;25.096.463.329.695.900
-0.58711;187.212;141.243;-0.17827;119.376;-175.521;-181.098;0.21892;0.71153;-0.54322;-123.847;-0.85703;25.137.180.327.237.800
129.296;-14.185;110.781;0.17032;126.528;-181.436;106.599;-0.29967;-0.88545;-104.913;0.44454;0.08057;25.221.179.400.336.100
0.71001;110.109;-107.822;-0.36321;248.339;0.42812;0.69449;-157.722;-125.478;-0.76178;-132.582;139.418;25.414.038.354.450.300
130.154;-156.515;-0.34486;-0.84992;-0.76219;-0.76875;-109.021;-0.37082;0.12138;0.00949;178.538;11.786;25.460.866.711.779.000
0.06073;0.30956;-137.507;21.421;144.616;-0.01445;277.193;-1.962;0.5042;-0.74813;-0.99033;-120.012;25.461.092.619.423.400
236.947;0.14838;-0.82823;0.57523;-0.24977;0.26585;-0.30467;0.41785;-129.911;-102.771;0.61104;-0.23782;25.470.283.368.225.300
0.28025;-0.23962;-0.13001;-178.271;115.369;0.53614;-111.511;0.88321;-0.72866;233.471;0.84696;-0.66793;25.522.892.765.136.600
25.778;-238.851;-0.84367;-104.968;0.76524;-197.773;-0.22722;156.565;-0.07381;0.78891;-0.58184;-108.546;25.560.835.712.584.400
165.489;-0.28406;-0.13706;0.05662;0.97803;0.19272;171.643;-14.859;0.18711;-0.49638;0.30695;-188.691;25.574.440.542.199.800
0.89938;-0.55965;-0.95858;0.67743;145.169;0.29686;-128.438;0.40227;0.83725;0.48872;-0.10319;0.02499;25.578.433.852.957.000
0.6571;-0.27396;0.40134;115.576;143.367;-0.67213;-0.67677;0.07871;-0.34137;-0.40575;-0.24735;0.46847;25.827.645.390.797.900
0.1094;-0.43707;-192.719;0.76343;222.937;0.34096;0.02995;0.44448;227.358;-0.84159;115.205;0.02237;25.844.082.551.586.700
-158.934;-0.61973;0.67954;158.063;0.9515;-0.52221;-0.31505;0.82597;-0.41209;-0.15622;0.81928;0.85155;25.879.458.635.999.600
-0.63071;0.75045;0.09303;0.46138;0.7038;-0.45921;130.552;-0.77388;0.13666;-0.32744;-0.02693;0.11432;25.937.326.748.212.500
177.172;-0.01223;-0.37917;112.448;0.21815;-176.402;-0.52328;-184.023;162.434;0.72677;-0.44443;-0.75081;26.122.214.099.919.800
0.37421;-170.601;-0.29276;139.667;17.626;-0.75732;0.06364;103.289;0.57198;129.594;-18.973;-166.697;26.122.358.293.478.300
0.78566;121.852;123.207;115.455;128.726;0.26798;0.35784;-0.69394;-0.27977;0.66443;0.24166;0.28482;26.187.568.426.092.100
0.538;-140.851;-0.03339;112.166;160.748;-0.58479;178.094;-137.718;-0.54813;0.19931;0.38587;-110.539;26.381.068.767.835.400
0.94912;-0.03344;-0.4565;0.37702;173.557;-153.647;-0.86918;-0.02;103.043;0.13427;-0.55885;125.952;26.389.031.218.107.800
225.614;0.64485;0.74441;-0.74205;105.222;0.8665;0.48519;-112.827;-119.455;0.72148;-101.292;-101.939;26.399.190.459.646.200
0.13077;-175.715;0.28997;0.12322;0.13418;-0.88446;-0.46639;0.01579;0.4454;-0.19371;-0.85694;-106.093;26.429.375.963.053.500
131.814;-261.999;-0.5261;-0.20192;-103.831;0.34861;0.66685;100.335;-0.37926;-157.761;-0.50882;0.32134;26.446.287.131.067.700
138.262;0.67984;-0.43485;145.364;0.5875;-142.376;-167.439;0.62959;0.4062;0.45898;-150.708;-0.83984;26.665.968.220.983.800
-0.56143;0.89007;-152.049;0.37988;0.64105;0.68715;-0.07112;-0.58635;0.00279;0.37313;0.53118;0.01332;26.719.207.938.419.100
0.4283;0.0757;-0.11479;-101.265;0.51943;-217.732;142.612;-0.11839;10.484;0.75295;0.09087;0.25528;26.790.232.646.735.200
-0.57229;0.82492;0.91142;0.06663;0.89611;-0.77938;0.67562;0.70409;0.20764;-124.783;0.32443;0.43673;26.826.821.354.150.000
0.5826;0.25371;0.45544;0.07264;225.875;-0.2839;-0.40735;0.37463;-0.30924;0.35422;147.851;-0.51368;26.845.594.793.958.600
0.86053;-0.87695;0.95613;0.28936;-0.72138;0.16495;148.895;0.91626;-0.0336;100.147;-20.452;-0.31915;27.048.891.381.816.700
0.48483;-161.889;0.35714;0.21235;-0.70801;160.412;-156.589;124.323;-156.984;-106.029;0.30107;-172.422;27.069.248.470.848.200
-0.15725;-0.52544;0.82639;-0.0546;0.50527;-0.39602;16.702;-0.7028;-0.7177;-102.986;0.30012;0.81466;27.083.448.431.659.000
0.4156;-262.511;-176.364;-0.33971;0.14529;0.57999;0.48959;0.64144;0.91994;0.00689;-0.9127;15.202;27.097.086.749.090.200
126.793;0.93429;-237.934;-0.65076;21.272;-0.42241;116.868;-149.175;-0.20756;-172.656;0.04704;-0.19875;27.106.097.425.882.800
219.159;-0.49678;0.44772;-0.33451;0.83292;0.73443;138.908;126.802;0.13007;-139.507;0.08841;118.019;27.122.444.691.671.900
-0.47517;-0.57612;0.68011;264.097;189.275;-0.69996;-0.46476;0.44938;0.42607;0.3765;-0.75741;-100.171;27.161.858.895.057.600
0.04866;-104.734;-0.39785;0.38638;277.485;-0.18328;-0.18487;0.06464;111.498;0.29358;0.49367;-0.52628;27.168.779.772.065.700
0.77028;0.50003;-0.18668;0.95712;-136.589;140.968;-0.32157;-0.09742;-108.668;-197.504;134.626;-0.53949;27.188.722.481.450.000
264.094;-0.32416;117.355;0.9555;-0.60605;-240.947;-0.78198;-0.49858;0.99665;-0.16395;0.48797;-0.46002;27.321.828.317.098.100
223.206;0.63068;0.59236;149.398;-0.48491;109.701;0.64815;-107.951;-0.67371;-0.23883;0.23404;-118.688;27.366.730.978.964.300
-0.23602;246.476;-0.82591;184.551;229.164;-0.77806;102.637;-0.93548;0.73999;0.74287;-185.608;199.425;27.374.505.230.919.800
0.29375;-204.712;0.78219;144.765;18.259;-0.89048;0.14615;-0.16068;0.53372;-0.45268;-0.13149;122.036;27.437.442.379.088.500
-0.48565;-238.796;-0.54731;164.797;-0.32988;-0.28618;0.50956;-103.262;-0.08841;-0.79426;0.60272;0.6135;28.006.647.703.727.100
0.52476;0.6435;240.948;126.081;166.572;-150.264;168.213;0.53565;0.11198;-0.22426;109.468;-114.777;28.099.264.806.634.900
142.066;0.01669;135.596;-0.23836;169.455;-0.49014;-0.07805;0.30574;-160.175;0.02428;100.539;0.09375;28.113.235.987.359.100
-0.21166;-168.892;-134.458;0.57089;0.23297;-143.172;-0.40433;-0.90736;0.47706;100.716;-0.81667;-0.26482;28.270.189.709.555.900
-0.21008;-116.643;0.49469;-0.67699;0.94792;109.074;-136.257;0.98211;-0.56574;0.68349;119.413;-146.762;28.330.379.170.373.600
-0.20919;-0.13752;-14.255;-0.64081;102.442;0.35728;-0.97017;113.168;0.86355;-0.5785;-0.07868;-124.163;28.399.782.214.972.800
0.75859;-0.56575;143.139;-114.635;-0.08231;0.52358;-0.94763;-0.25651;0.00024;0.40944;0.50948;188.719;28.496.184.612.865.100
166.612;-156.859;-0.0051;0.68776;0.93073;-0.57758;146.448;0.76754;-0.7484;0.27188;-0.42417;0.43396;28.582.926.758.689.000
-0.74272;0.69495;0.39691;-0.66925;182.376;-0.06312;0.94619;28.592;-0.06978;-137.658;-195.365;110.754;28.905.942.945.815.700
-0.73381;-0.53053;0.68199;220.915;-0.39882;-140.619;-144.192;0.67734;0.16744;-0.8653;0.26328;16.882;28.928.057.954.377.800
-0.71693;-0.06389;-154.533;0.85191;0.52327;-0.64291;-0.77062;-112.067;-103.743;-165.975;0.45509;0.46258;28.955.266.032.501.400
0.3246;-0.46678;0.66627;-0.26342;0.08089;0.34041;0.46915;0.85856;137.416;-0.24892;0.75347;0.4666;29.055.369.076.888.200
0.73085;133.863;0.82325;-10.589;0.25853;-0.14373;0.88917;139.462;0.95023;124.481;-0.29799;0.29715;29.070.857.112.657.900
0.86186;103.393;-0.17468;-0.15147;244.514;0.40584;0.67368;0.63133;-233.861;133.232;0.47518;-0.46886;29.163.579.763.376.800
0.92092;0.84525;-0.13387;-106.694;-0.28958;-0.51129;0.04588;-163.549;126.379;-0.11139;0.07272;-0.04717;29.209.434.108.264.200
-0.17852;-0.22673;115.956;-0.654;0.87725;0.57889;-0.72966;-104.034;0.71034;0.6517;152.978;138.917;29.268.653.336.906.700
120.896;156.751;-0.54479;0.58867;164.127;-129.015;0.3306;-0.597;0.83689;16.841;-0.76475;100.814;29.327.517.736.695.300
206.653;-180.299;-0.17125;0.4105;0.84201;28.767;0.73732;0.38962;-0.41811;-0.50656;-125.236;-0.22133;29.534.833.350.439.100
-0.44685;0.529;0.96841;-0.35126;122.144;0.84199;0.32384;0.42833;-163.202;123.941;-14.002;-266.665;29.727.459.460.803.300
120.686;0.08396;-0.24224;-0.40379;226.777;0.07967;-0.61096;-0.16766;-0.22998;0.24479;107.581;0.18922;29.957.376.587.652.300
0.50858;-106.215;-0.05798;0.34043;259.054;182.485;189.888;-0.16375;-0.03106;-135.864;0.77203;-0.20027;30.087.035.158.250.400
156.337;0.29747;-180.359;139.026;0.8362;0.13877;-17.309;-105.283;0.35818;0.70976;-162.461;0.23867;30.159.117.711.314.600
-114.565;-0.9983;0.30727;0.21299;142.521;-0.05923;0.30464;-0.71791;-0.73599;117.073;11.447;-169.596;30.174.209.749.284.600
-0.31737;-0.29244;-113.278;0.26485;0.25093;-103.754;0.23969;12.383;0.35952;0.34614;-0.48215;-0.04719;30.293.494.055.061.400
212.145;-0.83891;167.325;0.70072;0.31561;-0.60974;153.669;0.20948;133.319;0.32917;299.819;-0.61915;30.335.447.186.634.900
155.089;127.894;-107.272;0.80913;108.052;0.43158;-0.47071;-0.13604;-131.244;-199.716;0.85575;-0.5238;30.376.577.414.028.000
0.38332;-0.383;0.3892;0.24105;-0.67808;0.12284;-0.12729;-112.966;0.52823;-0.08689;116.362;0.64624;30.646.959.265.233.900
0.92497;115.333;108.577;-0.47947;273.364;0.13443;148.318;-0.2793;221.953;-176.661;12.035;-136.048;30.801.926.379.288.200
121.421;-0.20893;-0.8492;0.22353;-132.717;0.28425;0.3846;-17.274;0.50679;0.74364;143.912;-0.86352;30.811.278.707.600.000
-171.449;0.71944;0.91782;122.903;138.674;-178.376;-0.41605;-0.37317;-111.105;0.31717;10.081;0.75695;30.889.881.827.196.500
0.93407;0.44288;0.73605;-0.09465;-0.66358;-0.69111;-0.51403;0.42988;-155.872;-0.55092;0.0702;0.03594;30.977.804.823.795.300
336.067;-155.341;109.394;0.64242;-0.77357;-162.212;-0.24266;0.2367;0.84918;106.155;0.56386;0.01888;31.209.284.970.728.000
0.76465;-0.30039;0.00438;-129.799;0.31651;-150.394;-0.13722;162.886;-0.79817;0.32379;0.93136;-0.49039;31.459.282.562.636.500
0.26183;0.45955;203.888;-0.0139;-0.01502;0.75714;0.4555;125.149;-185.217;-0.12757;102.456;314.854;31.718.594.979.569.700
115.916;0.56381;0.37809;202.058;0.91928;-103.067;0.99372;0.04494;-0.7167;-0.27109;0.84741;0.12093;32.441.603.700.016.900
147.189;0.01503;174.992;16.884;0.89487;0.0577;-0.23387;-0.17259;0.1557;0.28769;-0.08496;-0.37424;32.669.544.730.501.800
200.381;158.244;0.82681;-0.02447;139.704;-0.00749;-205.013;0.21763;205.368;0.5657;109.751;-136.199;32.730.874.680.793.300
